lot_id,date,plant_line,shift,part_id,supplier_id,qty_received,qty_used
L0004071,2025-12-26,BodyLine-1,C,P0034,S006,325,280
L0004072,2025-12-26,BodyLine-2,B,P0033,S001,274,206
L0004073,2025-12-26,ChassisLine-1,A,P0021,S001,441,419
L0004074,2025-12-26,Final-1,A,P0002,S010,273,238
L0004075,2025-12-26,TrimLine-1,A,P0004,S006,260,231
L0004076,2025-12-26,TrimLine-1,A,P0024,S002,129,99
L0004077,2025-12-26,ChassisLine-1,A,P0015,S008,254,232
L0004078,2025-12-26,BodyLine-1,B,P0009,S011,321,301
L0004079,2025-12-26,ChassisLine-1,B,P0017,S001,475,369
L0004080,2025-12-26,BodyLine-1,A,P0016,S007,159,154
L0004081,2025-12-26,ChassisLine-1,A,P0008,S007,256,202
L0004082,2025-12-26,TrimLine-1,B,P0029,S008,411,398
L0004083,2025-12-26,Final-1,C,P0018,S001,255,187
L0004084,2025-12-26,BodyLine-2,C,P0010,S005,175,131
L0004085,2025-12-26,BodyLine-1,C,P0007,S007,191,161
L0004086,2025-12-27,BodyLine-1,A,P0034,S006,497,404
L0004087,2025-12-27,ChassisLine-1,A,P0036,S003,207,185
L0004088,2025-12-27,BodyLine-1,B,P0031,S006,416,361
L0004089,2025-12-27,TrimLine-1,B,P0012,S001,429,415
L0004090,2025-12-27,ChassisLine-1,A,P0015,S008,135,131
L0004091,2025-12-27,BodyLine-1,A,P0009,S011,324,270
L0004092,2025-12-27,BodyLine-2,A,P0033,S001,290,211
L0004093,2025-12-27,BodyLine-2,B,P0016,S007,161,121
L0004094,2025-12-27,Final-1,A,P0025,S010,141,103
L0004095,2025-12-27,BodyLine-2,C,P0007,S007,422,365
L0004096,2025-12-27,Final-1,B,P0023,S004,462,407
L0004097,2025-12-27,Final-1,B,P0014,S003,397,285
L0004098,2025-12-27,TrimLine-1,C,P0001,S001,278,242
L0004099,2025-12-27,TrimLine-1,A,P0027,S005,194,153
L0004100,2025-12-27,ChassisLine-1,C,P0020,S006,267,241
L0004101,2025-12-27,BodyLine-2,C,P0010,S005,464,351
L0004102,2025-12-27,BodyLine-2,B,P0035,S005,301,276
L0004103,2025-12-27,ChassisLine-1,A,P0021,S001,344,247
L0004104,2025-12-27,ChassisLine-1,A,P0022,S012,210,189
L0004105,2025-12-27,TrimLine-1,A,P0029,S008,215,203
L0004106,2025-12-28,ChassisLine-1,B,P0008,S007,498,390
L0004107,2025-12-28,Final-1,A,P0027,S005,362,282
L0004108,2025-12-28,Final-1,A,P0012,S001,185,153
L0004109,2025-12-28,ChassisLine-1,B,P0013,S007,236,199
L0004110,2025-12-28,ChassisLine-1,B,P0028,S003,300,226
L0004111,2025-12-28,BodyLine-2,B,P0010,S005,381,311
L0004112,2025-12-28,BodyLine-1,C,P0033,S001,302,247
L0004113,2025-12-28,ChassisLine-1,A,P0021,S001,264,205
L0004114,2025-12-28,ChassisLine-1,C,P0020,S006,468,369
L0004115,2025-12-28,BodyLine-2,C,P0031,S006,332,277
L0004116,2025-12-28,BodyLine-1,B,P0007,S007,480,390
L0004117,2025-12-28,ChassisLine-1,B,P0017,S001,292,261
L0004118,2025-12-28,Final-1,B,P0029,S008,396,304
L0004119,2025-12-28,BodyLine-2,A,P0035,S005,223,158
L0004120,2025-12-28,Final-1,C,P0025,S010,308,299
L0004121,2025-12-28,BodyLine-2,A,P0019,S006,431,360
L0004122,2025-12-28,ChassisLine-1,C,P0036,S003,356,273
L0004123,2025-12-28,ChassisLine-1,B,P0015,S008,121,95
L0004124,2025-12-28,Final-1,B,P0004,S006,385,333
L0004125,2025-12-28,BodyLine-2,A,P0003,S007,121,86
L0004126,2025-12-28,Final-1,A,P0006,S009,501,469
L0004127,2025-12-29,TrimLine-1,B,P0023,S004,360,313
L0004128,2025-12-29,BodyLine-2,A,P0034,S006,306,214
L0004129,2025-12-29,BodyLine-2,B,P0005,S001,292,241
L0004130,2025-12-29,BodyLine-1,C,P0019,S006,203,172
L0004131,2025-12-29,ChassisLine-1,A,P0017,S001,317,260
L0004132,2025-12-29,BodyLine-1,A,P0016,S007,505,377
L0004133,2025-12-29,BodyLine-2,B,P0031,S006,386,324
L0004134,2025-12-29,ChassisLine-1,B,P0015,S008,318,261
L0004135,2025-12-29,BodyLine-1,A,P0003,S007,288,240
L0004136,2025-12-29,TrimLine-1,B,P0027,S005,271,221
L0004137,2025-12-29,ChassisLine-1,A,P0008,S007,334,276
L0004138,2025-12-29,Final-1,A,P0024,S002,165,119
L0004139,2025-12-29,BodyLine-2,C,P0026,S012,374,362
L0004140,2025-12-29,BodyLine-1,A,P0010,S005,156,134
L0004141,2025-12-29,ChassisLine-1,B,P0022,S012,317,249
L0004142,2025-12-29,Final-1,B,P0012,S001,246,221
L0004143,2025-12-29,TrimLine-1,B,P0025,S010,238,189
L0004144,2025-12-29,ChassisLine-1,A,P0036,S003,121,101
L0004145,2025-12-29,Final-1,B,P0014,S003,266,251
L0004146,2025-12-29,ChassisLine-1,C,P0013,S007,129,126
L0004147,2025-12-30,BodyLine-1,A,P0019,S006,514,370
L0004148,2025-12-30,ChassisLine-1,B,P0015,S008,294,226
L0004149,2025-12-30,ChassisLine-1,B,P0013,S007,170,159
L0004150,2025-12-30,Final-1,A,P0023,S004,442,371
L0004151,2025-12-30,TrimLine-1,B,P0004,S006,477,424
L0004152,2025-12-30,BodyLine-2,B,P0010,S005,224,177
L0004153,2025-12-30,Final-1,B,P0001,S001,213,200
L0004154,2025-12-30,ChassisLine-1,B,P0020,S006,440,424
L0004155,2025-12-30,ChassisLine-1,A,P0021,S001,139,108
L0004156,2025-12-30,BodyLine-1,A,P0016,S007,475,464
L0004157,2025-12-30,BodyLine-2,B,P0003,S007,434,331
L0004158,2025-12-30,BodyLine-1,A,P0033,S001,183,131
L0004159,2025-12-30,ChassisLine-1,A,P0022,S012,242,195
L0004160,2025-12-30,BodyLine-1,A,P0005,S001,153,115
L0004161,2025-12-30,BodyLine-2,B,P0031,S006,123,115
L0004162,2025-12-30,ChassisLine-1,C,P0028,S003,406,367
L0004163,2025-12-30,ChassisLine-1,C,P0008,S007,203,198
L0004164,2025-12-30,ChassisLine-1,B,P0032,S005,410,328
L0004165,2025-12-30,ChassisLine-1,B,P0036,S003,381,332
L0004166,2025-12-30,TrimLine-1,B,P0006,S009,459,401
L0004167,2025-12-30,TrimLine-1,A,P0024,S002,189,139
L0004168,2025-12-30,BodyLine-1,B,P0026,S012,499,449
L0004169,2025-12-30,TrimLine-1,B,P0011,S011,412,308
L0004170,2025-12-30,Final-1,A,P0030,S009,450,354
L0004171,2025-12-30,Final-1,B,P0002,S010,460,341
L0004172,2025-12-31,BodyLine-2,A,P0026,S012,156,131
L0004173,2025-12-31,BodyLine-2,C,P0005,S001,480,381
L0004174,2025-12-31,ChassisLine-1,A,P0028,S003,351,317
L0004175,2025-12-31,BodyLine-1,A,P0010,S005,356,337
L0004176,2025-12-31,Final-1,C,P0023,S004,500,387
L0004177,2025-12-31,BodyLine-1,C,P0034,S006,167,129
L0004178,2025-12-31,Final-1,A,P0012,S001,406,376
L0004179,2025-12-31,BodyLine-2,B,P0009,S011,349,271
L0004180,2025-12-31,Final-1,C,P0006,S009,449,369
L0004181,2025-12-31,BodyLine-2,A,P0003,S007,397,303
L0004182,2025-12-31,TrimLine-1,B,P0004,S006,328,317
L0004183,2025-12-31,BodyLine-1,A,P0016,S007,359,331
L0004184,2025-12-31,BodyLine-1,B,P0033,S001,470,383
L0004185,2025-12-31,TrimLine-1,A,P0030,S009,396,286
L0004186,2025-12-31,ChassisLine-1,A,P0020,S006,232,225
L0004187,2025-12-31,BodyLine-1,B,P0007,S007,229,200
L0004188,2025-12-31,Final-1,A,P0025,S010,242,227
L0004189,2025-12-31,ChassisLine-1,B,P0017,S001,187,152
L0004190,2026-01-01,BodyLine-1,B,P0034,S006,508,440
L0004191,2026-01-01,BodyLine-1,C,P0003,S007,393,380
L0004192,2026-01-01,BodyLine-1,B,P0010,S005,332,268
L0004193,2026-01-01,BodyLine-2,A,P0007,S007,179,136
L0004194,2026-01-01,ChassisLine-1,B,P0020,S006,323,253
L0004195,2026-01-01,ChassisLine-1,B,P0028,S003,170,154
L0004196,2026-01-01,Final-1,B,P0011,S011,214,203
L0004197,2026-01-01,Final-1,A,P0025,S010,231,226
L0004198,2026-01-01,Final-1,A,P0027,S005,144,135
L0004199,2026-01-01,BodyLine-2,A,P0035,S005,476,373
L0004200,2026-01-01,BodyLine-1,A,P0016,S007,426,366
L0004201,2026-01-01,ChassisLine-1,A,P0013,S007,417,404
L0004202,2026-01-01,BodyLine-1,C,P0026,S012,509,466
L0004203,2026-01-01,BodyLine-1,A,P0031,S006,349,317
L0004204,2026-01-01,ChassisLine-1,B,P0008,S007,487,399
L0004205,2026-01-01,ChassisLine-1,A,P0032,S005,375,306
L0004206,2026-01-01,TrimLine-1,B,P0001,S001,384,363
L0004207,2026-01-01,ChassisLine-1,A,P0036,S003,238,212
L0004208,2026-01-01,BodyLine-2,A,P0005,S001,285,262
L0004209,2026-01-01,TrimLine-1,A,P0018,S001,359,348
L0004210,2026-01-01,TrimLine-1,B,P0023,S004,153,129
L0004211,2026-01-01,ChassisLine-1,A,P0021,S001,146,122
L0004212,2026-01-01,BodyLine-1,B,P0009,S011,497,479
L0004213,2026-01-01,ChassisLine-1,A,P0015,S008,365,259
L0004214,2026-01-01,TrimLine-1,A,P0004,S006,358,345
L0004215,2026-01-01,TrimLine-1,A,P0006,S009,432,379
L0004216,2026-01-01,Final-1,A,P0029,S008,370,272
L0004217,2026-01-02,BodyLine-2,B,P0031,S006,206,150
L0004218,2026-01-02,TrimLine-1,C,P0024,S002,151,108
L0004219,2026-01-02,ChassisLine-1,A,P0017,S001,373,288
L0004220,2026-01-02,BodyLine-1,C,P0034,S006,267,238
L0004221,2026-01-02,BodyLine-2,A,P0019,S006,365,352
L0004222,2026-01-02,BodyLine-1,B,P0026,S012,277,234
L0004223,2026-01-02,ChassisLine-1,B,P0021,S001,278,230
L0004224,2026-01-02,ChassisLine-1,A,P0022,S012,363,331
L0004225,2026-01-02,ChassisLine-1,A,P0013,S007,511,365
L0004226,2026-01-02,TrimLine-1,A,P0004,S006,468,330
L0004227,2026-01-02,TrimLine-1,C,P0014,S003,337,277
L0004228,2026-01-02,BodyLine-1,C,P0035,S005,508,426
L0004229,2026-01-02,ChassisLine-1,A,P0008,S007,197,150
L0004230,2026-01-02,BodyLine-1,B,P0003,S007,414,351
L0004231,2026-01-02,Final-1,B,P0011,S011,386,310
L0004232,2026-01-02,TrimLine-1,C,P0025,S010,427,327
L0004233,2026-01-02,TrimLine-1,C,P0012,S001,144,116
L0004234,2026-01-02,BodyLine-2,C,P0009,S011,374,318
L0004235,2026-01-02,TrimLine-1,B,P0002,S010,388,336
L0004236,2026-01-02,TrimLine-1,B,P0006,S009,155,121
L0004237,2026-01-02,TrimLine-1,A,P0029,S008,453,363
L0004238,2026-01-02,BodyLine-2,A,P0010,S005,353,307
L0004239,2026-01-02,TrimLine-1,A,P0030,S009,464,405
L0004240,2026-01-02,ChassisLine-1,B,P0020,S006,380,311
L0004241,2026-01-02,ChassisLine-1,A,P0028,S003,148,125
L0004242,2026-01-02,Final-1,A,P0027,S005,215,200
L0004243,2026-01-03,TrimLine-1,B,P0014,S003,357,349
L0004244,2026-01-03,Final-1,A,P0012,S001,462,337
L0004245,2026-01-03,TrimLine-1,B,P0029,S008,130,99
L0004246,2026-01-03,BodyLine-1,A,P0033,S001,442,403
L0004247,2026-01-03,TrimLine-1,C,P0023,S004,477,368
L0004248,2026-01-03,BodyLine-2,C,P0034,S006,454,404
L0004249,2026-01-03,ChassisLine-1,B,P0015,S008,266,202
L0004250,2026-01-03,BodyLine-1,A,P0007,S007,403,342
L0004251,2026-01-03,Final-1,A,P0025,S010,129,109
L0004252,2026-01-03,BodyLine-2,B,P0016,S007,136,118
L0004253,2026-01-03,TrimLine-1,B,P0011,S011,516,425
L0004254,2026-01-03,ChassisLine-1,C,P0020,S006,424,336
L0004255,2026-01-03,BodyLine-1,A,P0005,S001,499,399
L0004256,2026-01-03,Final-1,C,P0001,S001,421,327
L0004257,2026-01-03,BodyLine-1,C,P0009,S011,363,304
L0004258,2026-01-03,BodyLine-2,B,P0026,S012,306,230
L0004259,2026-01-03,ChassisLine-1,B,P0032,S005,262,204
L0004260,2026-01-03,BodyLine-1,B,P0010,S005,207,182
L0004261,2026-01-03,BodyLine-1,B,P0019,S006,308,215
L0004262,2026-01-03,TrimLine-1,B,P0024,S002,133,113
L0004263,2026-01-03,ChassisLine-1,C,P0028,S003,512,398
L0004264,2026-01-03,BodyLine-2,A,P0035,S005,409,294
L0004265,2026-01-03,ChassisLine-1,B,P0008,S007,191,141
L0004266,2026-01-03,TrimLine-1,B,P0018,S001,233,185
L0004267,2026-01-03,BodyLine-2,B,P0003,S007,213,164
L0004268,2026-01-03,TrimLine-1,B,P0006,S009,450,368
L0004269,2026-01-04,ChassisLine-1,A,P0036,S003,488,420
L0004270,2026-01-04,TrimLine-1,A,P0012,S001,351,317
L0004271,2026-01-04,ChassisLine-1,A,P0013,S007,146,111
L0004272,2026-01-04,Final-1,A,P0006,S009,167,136
L0004273,2026-01-04,ChassisLine-1,B,P0028,S003,369,334
L0004274,2026-01-04,BodyLine-2,A,P0035,S005,501,460
L0004275,2026-01-04,BodyLine-2,A,P0019,S006,487,419
L0004276,2026-01-04,Final-1,B,P0001,S001,252,222
L0004277,2026-01-04,ChassisLine-1,A,P0015,S008,408,326
L0004278,2026-01-04,BodyLine-1,A,P0005,S001,437,421
L0004279,2026-01-04,BodyLine-1,A,P0016,S007,293,241
L0004280,2026-01-04,Final-1,B,P0030,S009,339,325
L0004281,2026-01-04,ChassisLine-1,B,P0017,S001,325,231
L0004282,2026-01-04,ChassisLine-1,A,P0021,S001,122,116
L0004283,2026-01-04,ChassisLine-1,A,P0032,S005,307,287
L0004284,2026-01-04,BodyLine-1,B,P0031,S006,311,250
L0004285,2026-01-04,ChassisLine-1,A,P0022,S012,367,308
L0004286,2026-01-04,BodyLine-1,A,P0009,S011,232,205
L0004287,2026-01-04,BodyLine-2,A,P0010,S005,224,171
L0004288,2026-01-04,Final-1,B,P0024,S002,488,459
L0004289,2026-01-05,TrimLine-1,A,P0024,S002,436,400
L0004290,2026-01-05,TrimLine-1,A,P0025,S010,130,112
L0004291,2026-01-05,Final-1,B,P0023,S004,500,364
L0004292,2026-01-05,Final-1,B,P0006,S009,290,260
L0004293,2026-01-05,ChassisLine-1,B,P0020,S006,194,146
L0004294,2026-01-05,ChassisLine-1,A,P0015,S008,191,168
L0004295,2026-01-05,ChassisLine-1,C,P0017,S001,380,330
L0004296,2026-01-05,BodyLine-2,C,P0005,S001,184,164
L0004297,2026-01-05,TrimLine-1,B,P0014,S003,236,216
L0004298,2026-01-05,BodyLine-1,B,P0003,S007,456,338
L0004299,2026-01-05,ChassisLine-1,B,P0036,S003,485,411
L0004300,2026-01-05,BodyLine-2,B,P0010,S005,218,188
L0004301,2026-01-05,BodyLine-2,B,P0033,S001,191,139
L0004302,2026-01-05,TrimLine-1,A,P0018,S001,253,178
L0004303,2026-01-05,ChassisLine-1,B,P0008,S007,376,269
L0004304,2026-01-05,BodyLine-2,A,P0031,S006,120,103
L0004305,2026-01-05,ChassisLine-1,B,P0022,S012,134,93
L0004306,2026-01-05,ChassisLine-1,B,P0013,S007,393,319
L0004307,2026-01-05,ChassisLine-1,B,P0032,S005,501,385
L0004308,2026-01-05,TrimLine-1,B,P0004,S006,281,250
L0004309,2026-01-05,BodyLine-2,C,P0019,S006,405,325
L0004310,2026-01-05,TrimLine-1,B,P0012,S001,437,380
L0004311,2026-01-05,TrimLine-1,A,P0029,S008,237,204
L0004312,2026-01-05,Final-1,A,P0030,S009,404,301
L0004313,2026-01-05,BodyLine-2,B,P0009,S011,328,292
L0004314,2026-01-05,BodyLine-1,B,P0035,S005,389,326
L0004315,2026-01-05,Final-1,C,P0002,S010,175,156
L0004316,2026-01-06,BodyLine-2,A,P0019,S006,168,131
L0004317,2026-01-06,TrimLine-1,A,P0029,S008,362,336
L0004318,2026-01-06,BodyLine-2,C,P0007,S007,361,322
L0004319,2026-01-06,BodyLine-2,C,P0003,S007,151,121
L0004320,2026-01-06,TrimLine-1,C,P0018,S001,497,461
L0004321,2026-01-06,ChassisLine-1,B,P0028,S003,457,396
L0004322,2026-01-06,ChassisLine-1,A,P0008,S007,276,268
L0004323,2026-01-06,Final-1,B,P0030,S009,470,438
L0004324,2026-01-06,ChassisLine-1,A,P0017,S001,471,342
L0004325,2026-01-06,BodyLine-2,A,P0026,S012,455,326
L0004326,2026-01-06,BodyLine-1,A,P0034,S006,411,347
L0004327,2026-01-06,BodyLine-2,B,P0016,S007,269,203
L0004328,2026-01-06,BodyLine-1,B,P0009,S011,127,95
L0004329,2026-01-06,BodyLine-2,A,P0033,S001,187,169
L0004330,2026-01-06,Final-1,A,P0023,S004,175,131
L0004331,2026-01-06,Final-1,B,P0025,S010,471,390
L0004332,2026-01-06,BodyLine-2,B,P0005,S001,149,138
L0004333,2026-01-06,BodyLine-2,B,P0010,S005,234,219
L0004334,2026-01-06,ChassisLine-1,A,P0013,S007,266,195
L0004335,2026-01-06,BodyLine-2,A,P0031,S006,217,186
L0004336,2026-01-06,ChassisLine-1,B,P0036,S003,386,373
L0004337,2026-01-06,BodyLine-1,B,P0035,S005,323,254
L0004338,2026-01-07,ChassisLine-1,A,P0020,S006,468,426
L0004339,2026-01-07,ChassisLine-1,A,P0013,S007,513,431
L0004340,2026-01-07,BodyLine-1,B,P0035,S005,228,219
L0004341,2026-01-07,ChassisLine-1,A,P0032,S005,410,330
L0004342,2026-01-07,ChassisLine-1,B,P0036,S003,236,186
L0004343,2026-01-07,BodyLine-2,C,P0026,S012,359,328
L0004344,2026-01-07,ChassisLine-1,C,P0015,S008,377,367
L0004345,2026-01-07,BodyLine-1,B,P0010,S005,124,116
L0004346,2026-01-07,TrimLine-1,C,P0025,S010,343,268
L0004347,2026-01-07,TrimLine-1,A,P0023,S004,261,206
L0004348,2026-01-07,BodyLine-1,C,P0033,S001,457,394
L0004349,2026-01-07,BodyLine-2,C,P0016,S007,260,214
L0004350,2026-01-07,BodyLine-1,A,P0034,S006,214,205
L0004351,2026-01-07,ChassisLine-1,B,P0028,S003,375,276
L0004352,2026-01-07,TrimLine-1,A,P0029,S008,140,113
L0004353,2026-01-07,ChassisLine-1,C,P0017,S001,192,162
L0004354,2026-01-07,BodyLine-2,B,P0019,S006,404,388
L0004355,2026-01-07,BodyLine-2,C,P0005,S001,282,213
L0004356,2026-01-07,ChassisLine-1,B,P0022,S012,437,308
L0004357,2026-01-07,BodyLine-1,B,P0003,S007,207,195
L0004358,2026-01-07,BodyLine-1,A,P0009,S011,188,162
L0004359,2026-01-07,TrimLine-1,B,P0024,S002,432,415
L0004360,2026-01-07,TrimLine-1,C,P0027,S005,389,331
L0004361,2026-01-07,ChassisLine-1,A,P0008,S007,173,155
L0004362,2026-01-07,BodyLine-2,B,P0031,S006,191,182
L0004363,2026-01-07,TrimLine-1,A,P0004,S006,435,316
L0004364,2026-01-08,TrimLine-1,B,P0001,S001,353,250
L0004365,2026-01-08,TrimLine-1,C,P0014,S003,381,333
L0004366,2026-01-08,TrimLine-1,C,P0011,S011,444,338
L0004367,2026-01-08,BodyLine-2,B,P0033,S001,502,445
L0004368,2026-01-08,ChassisLine-1,A,P0028,S003,393,300
L0004369,2026-01-08,Final-1,A,P0004,S006,326,270
L0004370,2026-01-08,TrimLine-1,C,P0025,S010,254,231
L0004371,2026-01-08,BodyLine-2,A,P0010,S005,503,376
L0004372,2026-01-08,BodyLine-1,B,P0005,S001,474,363
L0004373,2026-01-08,BodyLine-1,B,P0031,S006,383,328
L0004374,2026-01-08,ChassisLine-1,A,P0017,S001,358,251
L0004375,2026-01-08,BodyLine-1,B,P0034,S006,265,207
L0004376,2026-01-08,TrimLine-1,A,P0030,S009,245,214
L0004377,2026-01-08,ChassisLine-1,B,P0032,S005,320,303
L0004378,2026-01-08,Final-1,C,P0002,S010,125,118
L0004379,2026-01-08,ChassisLine-1,A,P0021,S001,195,137
L0004380,2026-01-08,ChassisLine-1,A,P0013,S007,188,132
L0004381,2026-01-08,ChassisLine-1,A,P0022,S012,137,122
L0004382,2026-01-08,Final-1,A,P0027,S005,321,299
L0004383,2026-01-08,Final-1,A,P0012,S001,173,135
L0004384,2026-01-09,BodyLine-1,B,P0033,S001,386,349
L0004385,2026-01-09,Final-1,B,P0023,S004,326,318
L0004386,2026-01-09,ChassisLine-1,B,P0015,S008,454,421
L0004387,2026-01-09,Final-1,B,P0025,S010,371,313
L0004388,2026-01-09,BodyLine-2,B,P0007,S007,177,143
L0004389,2026-01-09,ChassisLine-1,A,P0017,S001,232,168
L0004390,2026-01-09,BodyLine-2,C,P0019,S006,322,308
L0004391,2026-01-09,BodyLine-2,C,P0005,S001,301,276
L0004392,2026-01-09,Final-1,B,P0002,S010,506,452
L0004393,2026-01-09,ChassisLine-1,A,P0028,S003,483,377
L0004394,2026-01-09,ChassisLine-1,A,P0020,S006,160,152
L0004395,2026-01-09,ChassisLine-1,A,P0013,S007,223,213
L0004396,2026-01-09,BodyLine-1,A,P0016,S007,246,172
L0004397,2026-01-09,BodyLine-2,A,P0035,S005,450,383
L0004398,2026-01-09,Final-1,A,P0024,S002,361,318
L0004399,2026-01-09,Final-1,B,P0001,S001,133,110
L0004400,2026-01-09,TrimLine-1,A,P0011,S011,258,223
L0004401,2026-01-09,BodyLine-1,A,P0034,S006,429,358
L0004402,2026-01-09,Final-1,A,P0027,S005,480,345
L0004403,2026-01-09,ChassisLine-1,C,P0021,S001,185,146
L0004404,2026-01-09,ChassisLine-1,B,P0032,S005,482,371
L0004405,2026-01-09,ChassisLine-1,B,P0008,S007,404,300
L0004406,2026-01-09,BodyLine-2,A,P0003,S007,370,329
L0004407,2026-01-09,ChassisLine-1,A,P0036,S003,497,395
L0004408,2026-01-09,ChassisLine-1,B,P0022,S012,329,250
L0004409,2026-01-10,BodyLine-2,A,P0031,S006,510,457
L0004410,2026-01-10,ChassisLine-1,A,P0015,S008,401,326
L0004411,2026-01-10,ChassisLine-1,C,P0022,S012,230,206
L0004412,2026-01-10,BodyLine-1,A,P0010,S005,221,157
L0004413,2026-01-10,BodyLine-2,B,P0026,S012,430,376
L0004414,2026-01-10,TrimLine-1,B,P0012,S001,144,118
L0004415,2026-01-10,ChassisLine-1,C,P0032,S005,436,342
L0004416,2026-01-10,BodyLine-1,A,P0009,S011,454,338
L0004417,2026-01-10,TrimLine-1,C,P0001,S001,306,271
L0004418,2026-01-10,ChassisLine-1,B,P0008,S007,197,148
L0004419,2026-01-10,BodyLine-2,A,P0019,S006,430,391
L0004420,2026-01-10,Final-1,A,P0029,S008,311,273
L0004421,2026-01-10,ChassisLine-1,B,P0021,S001,143,116
L0004422,2026-01-10,ChassisLine-1,B,P0036,S003,146,107
L0004423,2026-01-10,BodyLine-1,B,P0033,S001,353,270
L0004424,2026-01-10,ChassisLine-1,B,P0028,S003,410,311
L0004425,2026-01-10,BodyLine-2,A,P0035,S005,122,90
L0004426,2026-01-10,Final-1,A,P0002,S010,367,271
L0004427,2026-01-10,ChassisLine-1,A,P0020,S006,439,395
L0004428,2026-01-10,Final-1,B,P0006,S009,452,423
L0004429,2026-01-10,BodyLine-1,A,P0016,S007,229,171
L0004430,2026-01-10,TrimLine-1,C,P0014,S003,125,102
L0004431,2026-01-10,ChassisLine-1,B,P0017,S001,400,299
L0004432,2026-01-10,BodyLine-1,A,P0034,S006,442,323
L0004433,2026-01-10,Final-1,B,P0025,S010,151,111
L0004434,2026-01-10,BodyLine-1,A,P0007,S007,323,266
L0004435,2026-01-11,BodyLine-1,A,P0003,S007,242,180
L0004436,2026-01-11,BodyLine-2,A,P0019,S006,512,481
L0004437,2026-01-11,ChassisLine-1,B,P0013,S007,229,222
L0004438,2026-01-11,TrimLine-1,B,P0023,S004,443,333
L0004439,2026-01-11,TrimLine-1,A,P0002,S010,345,246
L0004440,2026-01-11,BodyLine-1,A,P0016,S007,357,336
L0004441,2026-01-11,BodyLine-2,B,P0031,S006,188,133
L0004442,2026-01-11,TrimLine-1,B,P0025,S010,189,133
L0004443,2026-01-11,TrimLine-1,B,P0001,S001,225,181
L0004444,2026-01-11,BodyLine-1,B,P0007,S007,164,146
L0004445,2026-01-11,BodyLine-1,C,P0009,S011,302,259
L0004446,2026-01-11,ChassisLine-1,B,P0022,S012,221,204
L0004447,2026-01-11,ChassisLine-1,A,P0015,S008,396,343
L0004448,2026-01-11,ChassisLine-1,A,P0021,S001,186,164
L0004449,2026-01-11,Final-1,A,P0006,S009,157,142
L0004450,2026-01-11,ChassisLine-1,B,P0032,S005,410,310
L0004451,2026-01-11,Final-1,B,P0029,S008,216,161
L0004452,2026-01-11,ChassisLine-1,B,P0008,S007,439,402
L0004453,2026-01-11,ChassisLine-1,B,P0017,S001,465,446
L0004454,2026-01-11,ChassisLine-1,A,P0020,S006,209,173
L0004455,2026-01-11,BodyLine-2,A,P0035,S005,435,305
L0004456,2026-01-11,TrimLine-1,B,P0014,S003,325,241
L0004457,2026-01-11,TrimLine-1,A,P0024,S002,229,193
L0004458,2026-01-11,Final-1,A,P0030,S009,493,412
L0004459,2026-01-11,BodyLine-1,C,P0026,S012,277,248
L0004460,2026-01-12,TrimLine-1,A,P0027,S005,254,219
L0004461,2026-01-12,ChassisLine-1,B,P0036,S003,247,224
L0004462,2026-01-12,ChassisLine-1,B,P0020,S006,232,183
L0004463,2026-01-12,BodyLine-2,B,P0019,S006,447,412
L0004464,2026-01-12,ChassisLine-1,A,P0008,S007,439,322
L0004465,2026-01-12,TrimLine-1,A,P0023,S004,385,274
L0004466,2026-01-12,ChassisLine-1,B,P0022,S012,485,405
L0004467,2026-01-12,Final-1,B,P0024,S002,421,322
L0004468,2026-01-12,Final-1,A,P0002,S010,319,309
L0004469,2026-01-12,BodyLine-1,A,P0010,S005,263,255
L0004470,2026-01-12,ChassisLine-1,B,P0032,S005,332,322
L0004471,2026-01-12,TrimLine-1,A,P0011,S011,403,389
L0004472,2026-01-12,BodyLine-2,A,P0034,S006,213,188
L0004473,2026-01-12,Final-1,A,P0029,S008,339,252
L0004474,2026-01-12,Final-1,A,P0014,S003,333,250
L0004475,2026-01-12,TrimLine-1,A,P0004,S006,258,213
L0004476,2026-01-12,BodyLine-1,B,P0009,S011,451,441
L0004477,2026-01-12,BodyLine-2,B,P0035,S005,474,374
L0004478,2026-01-13,ChassisLine-1,B,P0028,S003,378,292
L0004479,2026-01-13,ChassisLine-1,A,P0022,S012,467,341
L0004480,2026-01-13,ChassisLine-1,B,P0021,S001,352,331
L0004481,2026-01-13,BodyLine-1,A,P0007,S007,457,320
L0004482,2026-01-13,TrimLine-1,B,P0011,S011,154,126
L0004483,2026-01-13,ChassisLine-1,A,P0008,S007,502,424
L0004484,2026-01-13,ChassisLine-1,C,P0036,S003,128,112
L0004485,2026-01-13,TrimLine-1,B,P0001,S001,409,347
L0004486,2026-01-13,Final-1,A,P0023,S004,499,445
L0004487,2026-01-13,BodyLine-1,C,P0019,S006,462,418
L0004488,2026-01-13,ChassisLine-1,C,P0013,S007,258,245
L0004489,2026-01-13,BodyLine-2,B,P0033,S001,441,402
L0004490,2026-01-13,Final-1,A,P0025,S010,127,124
L0004491,2026-01-13,TrimLine-1,B,P0004,S006,179,136
L0004492,2026-01-13,TrimLine-1,B,P0006,S009,362,269
L0004493,2026-01-13,BodyLine-2,C,P0010,S005,196,184
L0004494,2026-01-13,BodyLine-1,A,P0016,S007,488,461
L0004495,2026-01-13,ChassisLine-1,B,P0032,S005,263,208
