measure_id,timestamp,lot_id,part_id,supplier_id,plant_line,shift,dimension_name,value_mm,nominal,lsl,usl,is_out_of_spec,deviation,tool_id,operator_id,eo_active
M000045251,2025-12-11T09:32:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.6012,50.383,49.742,51.025,0,0.2182,T04,O029,
M000045252,2025-12-11T10:36:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.4108,50.383,49.742,51.025,0,0.0278,T04,O029,
M000045253,2025-12-11T16:53:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,49.8937,50.383,49.742,51.025,0,-0.4893,T04,O029,
M000045254,2025-12-11T12:01:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.048,50.383,49.742,51.025,0,-0.335,T04,O029,
M000045255,2025-12-11T16:27:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.4833,50.383,49.742,51.025,0,0.1003,T04,O029,
M000045256,2025-12-11T12:17:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.0979,50.383,49.742,51.025,0,-0.2851,T04,O029,
M000045257,2025-12-11T21:25:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.2353,50.383,49.742,51.025,0,-0.1477,T04,O029,
M000045258,2025-12-11T08:52:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.334,50.383,49.742,51.025,0,-0.049,T04,O029,
M000045259,2025-12-11T06:42:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.8684,50.383,49.742,51.025,0,0.4854,T04,O029,
M000045260,2025-12-11T18:21:00,L0003734,P0036,S003,ChassisLine-1,B,Flush_mm,50.6612,50.383,49.742,51.025,0,0.2782,T04,O029,
M000045261,2025-12-11T07:46:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.2862,44.072,42.975,45.169,0,0.2142,T02,O028,
M000045262,2025-12-11T15:49:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,43.9564,44.072,42.975,45.169,0,-0.1156,T02,O028,
M000045263,2025-12-11T08:50:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.2219,44.072,42.975,45.169,0,0.1499,T02,O028,
M000045264,2025-12-11T08:05:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.1004,44.072,42.975,45.169,0,0.0284,T02,O028,
M000045265,2025-12-11T17:00:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,43.9457,44.072,42.975,45.169,0,-0.1263,T02,O028,
M000045266,2025-12-11T17:51:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.1943,44.072,42.975,45.169,0,0.1223,T02,O028,
M000045267,2025-12-11T06:21:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.4099,44.072,42.975,45.169,0,0.3379,T02,O028,
M000045268,2025-12-11T18:41:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.2689,44.072,42.975,45.169,0,0.1969,T02,O028,
M000045269,2025-12-11T08:04:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.0548,44.072,42.975,45.169,0,-0.0172,T02,O028,
M000045270,2025-12-11T13:16:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.1958,44.072,42.975,45.169,0,0.1238,T02,O028,
M000045271,2025-12-11T11:34:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.1423,44.072,42.975,45.169,0,0.0703,T02,O028,
M000045272,2025-12-11T13:33:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.084,44.072,42.975,45.169,0,0.012,T02,O028,
M000045273,2025-12-11T18:56:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.1538,44.072,42.975,45.169,0,0.0818,T02,O028,
M000045274,2025-12-11T07:55:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,44.2621,44.072,42.975,45.169,0,0.1901,T02,O028,
M000045275,2025-12-11T21:34:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,43.8361,44.072,42.975,45.169,0,-0.2359,T02,O028,
M000045276,2025-12-11T08:33:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,43.8806,44.072,42.975,45.169,0,-0.1914,T02,O028,
M000045277,2025-12-11T21:21:00,L0003735,P0035,S005,BodyLine-2,B,WeldPos_mm,43.7495,44.072,42.975,45.169,0,-0.3225,T02,O028,
M000045278,2025-12-11T12:49:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,62.9925,62.889,62.537,63.24,0,0.1035,T04,O027,
M000045279,2025-12-11T09:44:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,63.0673,62.889,62.537,63.24,0,0.1783,T04,O027,
M000045280,2025-12-11T21:10:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,62.94,62.889,62.537,63.24,0,0.051,T04,O027,
M000045281,2025-12-11T20:37:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,63.3981,62.889,62.537,63.24,1,0.5091,T04,O027,
M000045282,2025-12-11T14:57:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,62.6996,62.889,62.537,63.24,0,-0.1894,T04,O027,
M000045283,2025-12-11T09:16:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,63.0859,62.889,62.537,63.24,0,0.1969,T04,O027,
M000045284,2025-12-11T16:35:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,63.0346,62.889,62.537,63.24,0,0.1456,T04,O027,
M000045285,2025-12-11T09:42:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,62.8767,62.889,62.537,63.24,0,-0.0123,T04,O027,
M000045286,2025-12-11T14:12:00,L0003736,P0009,S011,BodyLine-2,C,Flush_mm,63.4469,62.889,62.537,63.24,1,0.5579,T04,O027,
M000045287,2025-12-11T14:27:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.3954,49.429,48.564,50.294,0,-0.0336,T03,O015,
M000045288,2025-12-11T20:03:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.6546,49.429,48.564,50.294,0,0.2256,T03,O015,
M000045289,2025-12-11T06:26:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.2735,49.429,48.564,50.294,0,-0.1555,T03,O015,
M000045290,2025-12-11T13:55:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,50.0646,49.429,48.564,50.294,0,0.6356,T03,O015,
M000045291,2025-12-11T21:18:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.1701,49.429,48.564,50.294,0,-0.2589,T03,O015,
M000045292,2025-12-11T09:30:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.8574,49.429,48.564,50.294,0,0.4284,T03,O015,
M000045293,2025-12-11T10:08:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.3679,49.429,48.564,50.294,0,-0.0611,T03,O015,
M000045294,2025-12-11T07:43:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.2246,49.429,48.564,50.294,0,-0.2044,T03,O015,
M000045295,2025-12-11T10:25:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.4194,49.429,48.564,50.294,0,-0.0096,T03,O015,
M000045296,2025-12-11T12:47:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.0292,49.429,48.564,50.294,0,-0.3998,T03,O015,
M000045297,2025-12-11T20:04:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.7661,49.429,48.564,50.294,0,0.3371,T03,O015,
M000045298,2025-12-11T18:19:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.3197,49.429,48.564,50.294,0,-0.1093,T03,O015,
M000045299,2025-12-11T08:29:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.7165,49.429,48.564,50.294,0,0.2875,T03,O015,
M000045300,2025-12-11T10:00:00,L0003737,P0008,S007,ChassisLine-1,A,Flush_mm,49.0894,49.429,48.564,50.294,0,-0.3396,T03,O015,
M000045301,2025-12-11T18:11:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.9409,56.199,55.2,57.198,0,-0.2581,T05,O024,
M000045302,2025-12-11T09:16:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.5269,56.199,55.2,57.198,0,-0.6721,T05,O024,
M000045303,2025-12-11T06:13:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,56.2609,56.199,55.2,57.198,0,0.0619,T05,O024,
M000045304,2025-12-11T09:01:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.6949,56.199,55.2,57.198,0,-0.5041,T05,O024,
M000045305,2025-12-11T17:05:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,56.1332,56.199,55.2,57.198,0,-0.0658,T05,O024,
M000045306,2025-12-11T13:40:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.9392,56.199,55.2,57.198,0,-0.2598,T05,O024,
M000045307,2025-12-11T08:31:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,56.5912,56.199,55.2,57.198,0,0.3922,T05,O024,
M000045308,2025-12-11T09:19:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,56.1714,56.199,55.2,57.198,0,-0.0276,T05,O024,
M000045309,2025-12-11T16:08:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.8429,56.199,55.2,57.198,0,-0.3561,T05,O024,
M000045310,2025-12-11T06:45:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.9504,56.199,55.2,57.198,0,-0.2486,T05,O024,
M000045311,2025-12-11T16:05:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,56.2296,56.199,55.2,57.198,0,0.0306,T05,O024,
M000045312,2025-12-11T06:10:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.5652,56.199,55.2,57.198,0,-0.6338,T05,O024,
M000045313,2025-12-11T12:14:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.9157,56.199,55.2,57.198,0,-0.2833,T05,O024,
M000045314,2025-12-11T16:16:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.7742,56.199,55.2,57.198,0,-0.4248,T05,O024,
M000045315,2025-12-11T18:36:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,55.7596,56.199,55.2,57.198,0,-0.4394,T05,O024,
M000045316,2025-12-11T09:03:00,L0003738,P0026,S012,BodyLine-2,C,Gap_mm,56.107,56.199,55.2,57.198,0,-0.092,T05,O024,
M000045317,2025-12-11T14:05:00,L0003739,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,42.1123,41.957,41.513,42.402,0,0.1553,T07,O003,
M000045318,2025-12-11T13:34:00,L0003739,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,42.0456,41.957,41.513,42.402,0,0.0886,T07,O003,
M000045319,2025-12-11T13:23:00,L0003739,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,41.8763,41.957,41.513,42.402,0,-0.0807,T07,O003,
M000045320,2025-12-11T09:27:00,L0003739,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,42.4873,41.957,41.513,42.402,1,0.5303,T07,O003,
M000045321,2025-12-11T14:34:00,L0003739,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,42.3044,41.957,41.513,42.402,0,0.3474,T07,O003,
M000045322,2025-12-11T07:13:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,18.0174,17.762,17.179,18.346,0,0.2554,T07,O014,
M000045323,2025-12-11T08:12:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.8064,17.762,17.179,18.346,0,0.0444,T07,O014,
M000045324,2025-12-11T13:33:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.6944,17.762,17.179,18.346,0,-0.0676,T07,O014,
M000045325,2025-12-11T10:47:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.6972,17.762,17.179,18.346,0,-0.0648,T07,O014,
M000045326,2025-12-11T09:16:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.7677,17.762,17.179,18.346,0,0.0057,T07,O014,
M000045327,2025-12-11T20:23:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.7814,17.762,17.179,18.346,0,0.0194,T07,O014,
M000045328,2025-12-11T19:14:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.6191,17.762,17.179,18.346,0,-0.1429,T07,O014,
M000045329,2025-12-11T10:57:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.6638,17.762,17.179,18.346,0,-0.0982,T07,O014,
M000045330,2025-12-11T19:47:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.7055,17.762,17.179,18.346,0,-0.0565,T07,O014,
M000045331,2025-12-11T07:34:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.5591,17.762,17.179,18.346,0,-0.2029,T07,O014,
M000045332,2025-12-11T13:30:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.5713,17.762,17.179,18.346,0,-0.1907,T07,O014,
M000045333,2025-12-11T19:01:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.7926,17.762,17.179,18.346,0,0.0306,T07,O014,
M000045334,2025-12-11T11:21:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.8147,17.762,17.179,18.346,0,0.0527,T07,O014,
M000045335,2025-12-11T17:38:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.9571,17.762,17.179,18.346,0,0.1951,T07,O014,
M000045336,2025-12-11T14:38:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.9648,17.762,17.179,18.346,0,0.2028,T07,O014,
M000045337,2025-12-11T06:53:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.6924,17.762,17.179,18.346,0,-0.0696,T07,O014,
M000045338,2025-12-11T13:20:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.9707,17.762,17.179,18.346,0,0.2087,T07,O014,
M000045339,2025-12-11T07:41:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.8117,17.762,17.179,18.346,0,0.0497,T07,O014,
M000045340,2025-12-11T21:24:00,L0003740,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.7397,17.762,17.179,18.346,0,-0.0223,T07,O014,
M000045341,2025-12-11T19:10:00,L0003741,P0030,S009,TrimLine-1,A,ConnectorWidth_mm,56.7029,56.829,55.895,57.763,0,-0.1261,T02,O013,
M000045342,2025-12-11T21:43:00,L0003741,P0030,S009,TrimLine-1,A,ConnectorWidth_mm,56.7304,56.829,55.895,57.763,0,-0.0986,T02,O013,
M000045343,2025-12-11T17:37:00,L0003741,P0030,S009,TrimLine-1,A,ConnectorWidth_mm,56.4248,56.829,55.895,57.763,0,-0.4042,T02,O013,
M000045344,2025-12-11T19:01:00,L0003741,P0030,S009,TrimLine-1,A,ConnectorWidth_mm,57.2449,56.829,55.895,57.763,0,0.4159,T02,O013,
M000045345,2025-12-11T12:06:00,L0003741,P0030,S009,TrimLine-1,A,ConnectorWidth_mm,57.0858,56.829,55.895,57.763,0,0.2568,T02,O013,
M000045346,2025-12-11T16:23:00,L0003741,P0030,S009,TrimLine-1,A,ConnectorWidth_mm,57.0888,56.829,55.895,57.763,0,0.2598,T02,O013,
M000045347,2025-12-11T18:34:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.8449,43.055,42.823,43.287,0,-0.2101,T03,O030,
M000045348,2025-12-11T19:37:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.8577,43.055,42.823,43.287,0,-0.1973,T03,O030,
M000045349,2025-12-11T06:15:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.6979,43.055,42.823,43.287,1,-0.3571,T03,O030,
M000045350,2025-12-11T20:44:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.7982,43.055,42.823,43.287,1,-0.2568,T03,O030,
M000045351,2025-12-11T12:25:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.7223,43.055,42.823,43.287,1,-0.3327,T03,O030,
M000045352,2025-12-11T15:58:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,43.0129,43.055,42.823,43.287,0,-0.0421,T03,O030,
M000045353,2025-12-11T09:42:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.5914,43.055,42.823,43.287,1,-0.4636,T03,O030,
M000045354,2025-12-11T06:27:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,43.1795,43.055,42.823,43.287,0,0.1245,T03,O030,
M000045355,2025-12-11T07:24:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.5933,43.055,42.823,43.287,1,-0.4617,T03,O030,
M000045356,2025-12-11T19:46:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.9644,43.055,42.823,43.287,0,-0.0906,T03,O030,
M000045357,2025-12-11T06:12:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,43.1172,43.055,42.823,43.287,0,0.0622,T03,O030,
M000045358,2025-12-11T07:11:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,43.2237,43.055,42.823,43.287,0,0.1687,T03,O030,
M000045359,2025-12-11T12:38:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.5833,43.055,42.823,43.287,1,-0.4717,T03,O030,
M000045360,2025-12-11T18:32:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,43.0356,43.055,42.823,43.287,0,-0.0194,T03,O030,
M000045361,2025-12-11T09:31:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.6697,43.055,42.823,43.287,1,-0.3853,T03,O030,
M000045362,2025-12-11T20:44:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.7036,43.055,42.823,43.287,1,-0.3514,T03,O030,
M000045363,2025-12-11T15:00:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,43.195,43.055,42.823,43.287,0,0.14,T03,O030,
M000045364,2025-12-11T17:49:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.6842,43.055,42.823,43.287,1,-0.3708,T03,O030,
M000045365,2025-12-11T10:05:00,L0003742,P0005,S001,BodyLine-2,B,WeldPos_mm,42.944,43.055,42.823,43.287,0,-0.111,T03,O030,
M000045366,2025-12-11T13:36:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.3713,70.417,69.632,71.203,0,-0.0457,T02,O022,EO005
M000045367,2025-12-11T07:34:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.2935,70.417,69.632,71.203,0,-0.1235,T02,O022,EO005
M000045368,2025-12-11T16:25:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.0358,70.417,69.632,71.203,0,-0.3812,T02,O022,EO005
M000045369,2025-12-11T10:08:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.3254,70.417,69.632,71.203,0,-0.0916,T02,O022,EO005
M000045370,2025-12-11T13:56:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.2524,70.417,69.632,71.203,0,-0.1646,T02,O022,EO005
M000045371,2025-12-11T18:47:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.2317,70.417,69.632,71.203,0,-0.1853,T02,O022,EO005
M000045372,2025-12-11T06:11:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.2445,70.417,69.632,71.203,0,-0.1725,T02,O022,EO005
M000045373,2025-12-11T11:38:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.3156,70.417,69.632,71.203,0,-0.1014,T02,O022,EO005
M000045374,2025-12-11T16:22:00,L0003743,P0003,S007,BodyLine-1,A,Gap_mm,70.731,70.417,69.632,71.203,0,0.314,T02,O022,EO005
M000045375,2025-12-12T08:15:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.8694,56.829,55.895,57.763,0,0.0404,T07,O008,
M000045376,2025-12-12T17:44:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.9567,56.829,55.895,57.763,0,0.1277,T07,O008,
M000045377,2025-12-12T06:58:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.8478,56.829,55.895,57.763,0,0.0188,T07,O008,
M000045378,2025-12-12T17:22:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,57.0238,56.829,55.895,57.763,0,0.1948,T07,O008,
M000045379,2025-12-12T07:32:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.7936,56.829,55.895,57.763,0,-0.0354,T07,O008,
M000045380,2025-12-12T07:45:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.7782,56.829,55.895,57.763,0,-0.0508,T07,O008,
M000045381,2025-12-12T17:24:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.89,56.829,55.895,57.763,0,0.061,T07,O008,
M000045382,2025-12-12T08:22:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.8215,56.829,55.895,57.763,0,-0.0075,T07,O008,
M000045383,2025-12-12T12:19:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.7732,56.829,55.895,57.763,0,-0.0558,T07,O008,
M000045384,2025-12-12T12:31:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.7512,56.829,55.895,57.763,0,-0.0778,T07,O008,
M000045385,2025-12-12T18:30:00,L0003744,P0030,S009,Final-1,C,ConnectorWidth_mm,56.6813,56.829,55.895,57.763,0,-0.1477,T07,O008,
M000045386,2025-12-12T15:21:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.5592,45.617,44.817,46.417,0,-0.0578,T07,O023,
M000045387,2025-12-12T19:17:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.7988,45.617,44.817,46.417,0,0.1818,T07,O023,
M000045388,2025-12-12T19:03:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.4635,45.617,44.817,46.417,0,-0.1535,T07,O023,
M000045389,2025-12-12T06:47:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.5454,45.617,44.817,46.417,0,-0.0716,T07,O023,
M000045390,2025-12-12T18:03:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.8724,45.617,44.817,46.417,0,0.2554,T07,O023,
M000045391,2025-12-12T10:17:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.3658,45.617,44.817,46.417,0,-0.2512,T07,O023,
M000045392,2025-12-12T06:15:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.2611,45.617,44.817,46.417,0,-0.3559,T07,O023,
M000045393,2025-12-12T16:19:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.5488,45.617,44.817,46.417,0,-0.0682,T07,O023,
M000045394,2025-12-12T16:54:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.3997,45.617,44.817,46.417,0,-0.2173,T07,O023,
M000045395,2025-12-12T11:17:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.7135,45.617,44.817,46.417,0,0.0965,T07,O023,
M000045396,2025-12-12T12:38:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.5326,45.617,44.817,46.417,0,-0.0844,T07,O023,
M000045397,2025-12-12T20:00:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.7142,45.617,44.817,46.417,0,0.0972,T07,O023,
M000045398,2025-12-12T19:05:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.5005,45.617,44.817,46.417,0,-0.1165,T07,O023,
M000045399,2025-12-12T14:17:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,46.0702,45.617,44.817,46.417,0,0.4532,T07,O023,
M000045400,2025-12-12T06:03:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.7417,45.617,44.817,46.417,0,0.1247,T07,O023,
M000045401,2025-12-12T16:19:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.4949,45.617,44.817,46.417,0,-0.1221,T07,O023,
M000045402,2025-12-12T13:19:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.7271,45.617,44.817,46.417,0,0.1101,T07,O023,
M000045403,2025-12-12T15:24:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.5597,45.617,44.817,46.417,0,-0.0573,T07,O023,
M000045404,2025-12-12T15:49:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.8071,45.617,44.817,46.417,0,0.1901,T07,O023,
M000045405,2025-12-12T15:37:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.4255,45.617,44.817,46.417,0,-0.1915,T07,O023,
M000045406,2025-12-12T06:38:00,L0003745,P0034,S006,BodyLine-1,B,Flush_mm,45.9034,45.617,44.817,46.417,0,0.2864,T07,O023,
M000045407,2025-12-12T16:35:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.4557,43.055,42.823,43.287,1,0.4007,T03,O029,
M000045408,2025-12-12T06:10:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.2789,43.055,42.823,43.287,0,0.2239,T03,O029,
M000045409,2025-12-12T12:02:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.5157,43.055,42.823,43.287,1,0.4607,T03,O029,
M000045410,2025-12-12T14:17:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.1182,43.055,42.823,43.287,0,0.0632,T03,O029,
M000045411,2025-12-12T14:44:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.114,43.055,42.823,43.287,0,0.059,T03,O029,
M000045412,2025-12-12T07:04:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.1346,43.055,42.823,43.287,0,0.0796,T03,O029,
M000045413,2025-12-12T14:01:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.7243,43.055,42.823,43.287,1,0.6693,T03,O029,
M000045414,2025-12-12T10:39:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.0415,43.055,42.823,43.287,0,-0.0135,T03,O029,
M000045415,2025-12-12T07:06:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.4655,43.055,42.823,43.287,1,0.4105,T03,O029,
M000045416,2025-12-12T10:40:00,L0003746,P0005,S001,BodyLine-1,A,WeldPos_mm,43.7006,43.055,42.823,43.287,1,0.6456,T03,O029,
M000045417,2025-12-12T16:24:00,L0003747,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.7055,17.762,17.179,18.346,0,-0.0565,T04,O029,
M000045418,2025-12-12T20:09:00,L0003747,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.7703,17.762,17.179,18.346,0,0.0083,T04,O029,
M000045419,2025-12-12T07:36:00,L0003747,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.8136,17.762,17.179,18.346,0,0.0516,T04,O029,
M000045420,2025-12-12T11:56:00,L0003747,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.7583,17.762,17.179,18.346,0,-0.0037,T04,O029,
M000045421,2025-12-12T15:58:00,L0003747,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.5348,17.762,17.179,18.346,0,-0.2272,T04,O029,
M000045422,2025-12-12T16:48:00,L0003747,P0007,S007,BodyLine-1,A,BracketHoleDia_mm,17.6677,17.762,17.179,18.346,0,-0.0943,T04,O029,
